CA,sat,44,25,4,7,0,20,8,1.0,15.52 
CA,sat,48,25,4,7,0,20,9,0.99,14.01 
CA,sat,62,25,4,7,0,20,12,1.02,10.56 
CA,sat,64,25,4,7,0,20,11,0.99,17.2 
CA,sat,42,25,4,7,0,20,13,1.01,12.67 
CA,sat,52,25,4,7,0,20,14,0.97,13.12 
CA,sat,40,25,4,7,0,20,15,0.97,12.38 
CA,sat,46,25,4,7,0,20,5,0.94,55.64 
CA,unknown,None,25,4,7,0,20,10,0.99,127.55 
CA,unknown,None,25,4,7,0,20,0,1.0,196.84 
S,unsat,None,25,4,7,0,20,2,57.91,6.26 
S,unsat,None,25,4,7,0,20,0,56.29,13.15 
S,sat,70,25,4,7,0,20,3,59.69,49.29 
S,sat,58,25,4,7,0,20,4,58.77,58.09 
S,sat,52,25,4,7,0,20,6,61.37,58.3 
S,sat,57,25,4,7,0,20,5,63.04,63.36 
S,sat,68,25,4,7,0,20,1,90.72,45.79 
S,sat,59,25,4,7,0,20,7,59.11,115.54 
S,sat,55,25,4,7,0,20,9,85.07,28.02 
S,sat,57,25,4,7,0,20,8,87.77,33.81 
S,sat,67,25,4,7,0,20,11,68.19,27.26 
S,sat,69,25,4,7,0,20,12,67.47,42.79 
S,sat,64,25,4,7,0,20,13,98.7,29.27 
S,sat,65,25,4,7,0,20,14,95.13,38.49 
S,sat,60,25,4,7,0,20,15,57.07,99.35 
S,unsat,None,25,4,7,0,20,10,91.72,150.96 

#### ULTIMATE TESTING ####
CA,sat,70,35,6,8,0,15,5,1.87,12.41
CA,unknown,None,15,3,5,50,15,5,0.08,22.36 
CA,unsat,None,35,6,8,50,15,5,1.37,22.19 
CA,unknown,None,15,3,5,0,15,5,0.3,53.46 
CA,unknown,None,15,3,5,25,15,5,0.27,60.99 
CA,unknown,None,15,3,5,0,20,5,0.31,60.24 
CA,unknown,None,15,3,5,50,20,5,0.08,33.67 
CA,unknown,None,15,3,5,25,20,5,0.25,86.02 
CA,sat,48,25,4,7,0,20,5,0.92,85.53 
CA,sat,68,35,6,8,0,20,5,1.87,24.81 
CA,unknown,None,25,4,7,50,15,5,0.72,156.99 
CA,sat,74,35,6,8,25,20,5,1.8,24.96 
CA,sat,82,35,6,8,50,20,5,1.34,47.3 
CA,unknown,None,15,3,5,0,25,5,0.29,68.99 
CA,unknown,None,35,6,8,25,15,5,1.8,233.24 
CA,unknown,None,15,3,5,50,25,5,0.09,37.57 
CA,unknown,None,25,4,7,25,15,5,0.99,250.61 
